LocalTime,Symbol,EventType,Side,FillSize,FillPrice,FillExchange,SymbolBought,SymbolSold,SymbolPosition,SymbolNotional,ExchangeBought,ExchangeSold,TotalBought,TotalSold,TotalBoughtNotional,TotalSoldNotional
1900-01-01 12:25:35,LMA,TRADE,b,7112,6.33,NASDAQ,871235,864121,7114,45018.96,1474869,1946113,2317446,2195802,15545428.890000004,14853697.92000001
1900-01-01 12:26:14,LMA,TRADE,b,7112,10.88,NYSE,878347,864121,14226,77378.56000000001,849689,249689,2324558,2195802,15622807.450000005,14853697.92000001
1900-01-01 12:26:42,LMA,TRADE,b,7112,10.88,NASDAQ,885459,864121,21338,77378.56000000001,1481981,1946113,2331670,2195802,15700186.010000005,14853697.92000001
1900-01-01 12:27:40,LMA,TRADE,t,7112,10.89,NASDAQ,885459,871233,14226,77449.68000000001,1481981,1953225,2331670,2202914,15700186.010000005,14931147.600000009
1900-01-01 12:28:13,LMA,TRADE,t,7112,10.89,NASDAQ,885459,878345,7114,77449.68000000001,1481981,1960337,2331670,2210026,15700186.010000005,15008597.280000009
1900-01-01 12:28:47,LMA,TRADE,t,7112,6.33,NASDAQ,885459,885457,2,45018.96,1481981,1967449,2331670,2217138,15700186.010000005,15053616.24000001
1900-01-01 12:28:56,LMA,TRADE,t,7112,10.9,NASDAQ,885459,892569,-7110,77520.8,1481981,1974561,2331670,2224250,15700186.010000005,15131137.04000001
1900-01-01 12:29:20,LMA,TRADE,t,14224,10.9,NYSE,885459,906793,-21334,155041.6,849689,263913,2331670,2238474,15700186.010000005,15286178.64000001
1900-01-01 12:29:38,LMA,TRADE,t,7112,10.9,NYSE,885459,913905,-28446,77520.8,849689,271025,2331670,2245586,15700186.010000005,15363699.44000001
1900-01-01 12:30:06,LMA,TRADE,t,7112,10.9,NASDAQ,885459,921017,-35558,77520.8,1481981,1981673,2331670,2252698,15700186.010000005,15441220.240000011
1900-01-01 12:30:15,LMA,TRADE,t,14224,10.9,NYSE,885459,935241,-49782,155041.6,849689,285249,2331670,2266922,15700186.010000005,15596261.840000011
1900-01-01 12:30:43,LMA,TRADE,t,7112,10.89,NASDAQ,885459,942353,-56894,77449.68000000001,1481981,1988785,2331670,2274034,15700186.010000005,15673711.52000001
1900-01-01 12:31:16,LMA,TRADE,b,7112,10.89,NASDAQ,892571,942353,-49782,77449.68000000001,1489093,1988785,2338782,2274034,15777635.690000005,15673711.52000001
1900-01-01 12:31:59,LMA,TRADE,t,7112,10.89,NASDAQ,892571,949465,-56894,77449.68000000001,1489093,1995897,2338782,2281146,15777635.690000005,15751161.20000001
1900-01-01 12:32:07,LMA,TRADE,b,14224,10.89,NASDAQ,906795,949465,-42670,154899.36000000002,1503317,1995897,2353006,2281146,15932535.050000004,15751161.20000001
1900-01-01 12:32:35,LMA,TRADE,b,7112,10.89,NASDAQ,913907,949465,-35558,77449.68000000001,1510429,1995897,2360118,2281146,16009984.730000004,15751161.20000001
1900-01-01 12:33:29,LMA,TRADE,b,14224,10.89,NASDAQ,928131,949465,-21334,154899.36000000002,1524653,1995897,2374342,2281146,16164884.090000004,15751161.20000001
1900-01-01 12:33:41,LMA,TRADE,b,7112,10.89,NASDAQ,935243,949465,-14222,77449.68000000001,1531765,1995897,2381454,2281146,16242333.770000003,15751161.20000001
1900-01-01 12:34:01,LMA,TRADE,b,7112,10.89,NASDAQ,942355,949465,-7110,77449.68000000001,1538877,1995897,2388566,2281146,16319783.450000003,15751161.20000001
1900-01-01 12:34:08,LMA,TRADE,b,7112,10.89,NASDAQ,949467,949465,2,77449.68000000001,1545989,1995897,2395678,2281146,16397233.130000003,15751161.20000001
1900-01-01 12:34:50,LMA,TRADE,t,7112,6.95,NASDAQ,949467,956577,-7110,49428.4,1545989,2003009,2395678,2288258,16397233.130000003,15800589.60000001
1900-01-01 12:35:02,LMA,TRADE,b,7112,6.94,NASDAQ,956579,956577,2,49357.280000000006,1553101,2003009,2402790,2288258,16446590.410000002,15800589.60000001
1900-01-01 12:35:07,LMA,TRADE,t,7112,10.09,NYSE,956579,963689,-7110,71760.08,849689,292361,2402790,2295370,16446590.410000002,15872349.68000001
1900-01-01 12:36:07,LMA,TRADE,b,7112,10.09,NASDAQ,963691,963689,2,71760.08,1560213,2003009,2409902,2295370,16518350.490000002,15872349.68000001
1900-01-01 12:36:37,LMA,TRADE,b,7112,5.26,NYSE,970803,963689,7114,37409.119999999995,856801,292361,2417014,2295370,16555759.610000001,15872349.68000001
1900-01-01 12:37:08,LMA,TRADE,t,7112,5.26,NASDAQ,970803,970801,2,37409.119999999995,1560213,2010121,2417014,2302482,16555759.610000001,15909758.80000001
1900-01-01 12:37:23,LMA,TRADE,t,7112,10.09,NYSE,970803,977913,-7110,71760.08,856801,299473,2417014,2309594,16555759.610000001,15981518.88000001
1900-01-01 12:37:32,LMA,TRADE,t,7112,10.09,NYSE,970803,985025,-14222,71760.08,856801,306585,2417014,2316706,16555759.610000001,16053278.96000001
1900-01-01 12:38:24,LMA,TRADE,b,7112,10.09,NASDAQ,977915,985025,-7110,71760.08,1567325,2010121,2424126,2316706,16627519.690000001,16053278.96000001
1900-01-01 12:39:23,LMA,TRADE,b,7112,10.09,NASDAQ,985027,985025,2,71760.08,1574437,2010121,2431238,2316706,16699279.770000001,16053278.96000001
1900-01-01 12:40:00,LMA,TRADE,t,7112,10.32,NYSE,985027,992137,-7110,73395.84,856801,313697,2431238,2323818,16699279.770000001,16126674.80000001
1900-01-01 12:40:04,LMA,TRADE,b,7112,10.32,NASDAQ,992139,992137,2,73395.84,1581549,2010121,2438350,2323818,16772675.610000001,16126674.80000001
1900-01-01 12:40:40,LMA,TRADE,t,7112,10.32,NASDAQ,992139,999249,-7110,73395.84,1581549,2017233,2438350,2330930,16772675.610000001,16200070.64000001
1900-01-01 12:41:16,LMA,TRADE,t,7112,10.32,NASDAQ,992139,1006361,-14222,73395.84,1581549,2024345,2438350,2338042,16772675.610000001,16273466.48000001
1900-01-01 12:41:42,LMA,TRADE,b,7112,10.32,NASDAQ,999251,1006361,-7110,73395.84,1588661,2024345,2445462,2338042,16846071.450000003,16273466.48000001
1900-01-01 12:42:21,LMA,TRADE,b,7112,10.32,NASDAQ,1006363,1006361,2,73395.84,1595773,2024345,2452574,2338042,16919467.290000003,16273466.48000001
1900-01-01 12:42:51,LMA,TRADE,t,6472,10.32,NASDAQ,1006363,1012833,-6470,66791.04000000001,1595773,2030817,2452574,2344514,16919467.290000003,16340257.520000009
1900-01-01 12:43:20,LMA,TRADE,b,6472,10.32,NYSE,1012835,1012833,2,66791.04000000001,863273,313697,2459046,2344514,16986258.330000002,16340257.520000009
1900-01-01 12:43:41,LMA,TRADE,b,14224,9.49,NASDAQ,1027059,1012833,14226,134985.76,1609997,2030817,2473270,2344514,17121244.090000004,16340257.520000009
1900-01-01 12:44:37,LMA,TRADE,t,14224,9.49,NASDAQ,1027059,1027057,2,134985.76,1609997,2045041,2473270,2358738,17121244.090000004,16475243.280000009
1900-01-01 12:44:53,LMA,TRADE,t,7112,6.18,NYSE,1027059,1034169,-7110,43952.159999999996,863273,320809,2473270,2365850,17121244.090000004,16519195.440000009
1900-01-01 12:45:21,LMA,TRADE,t,7112,6.18,NYSE,1027059,1041281,-14222,43952.159999999996,863273,327921,2473270,2372962,17121244.090000004,16563147.600000009
1900-01-01 12:45:35,LMA,TRADE,t,21336,6.18,NYSE,1027059,1062617,-35558,131856.47999999998,863273,349257,2473270,2394298,17121244.090000004,16695004.08000001
1900-01-01 12:45:51,LMA,TRADE,t,7112,6.18,NYSE,1027059,1069729,-42670,43952.159999999996,863273,356369,2473270,2401410,17121244.090000004,16738956.24000001
1900-01-01 12:45:52,LMA,TRADE,t,7112,6.18,NYSE,1027059,1076841,-49782,43952.159999999996,863273,363481,2473270,2408522,17121244.090000004,16782908.40000001
1900-01-01 12:46:31,LMA,TRADE,b,7112,6.18,NASDAQ,1034171,1076841,-42670,43952.159999999996,1617109,2045041,2480382,2408522,17165196.250000004,16782908.40000001
1900-01-01 12:46:46,LMA,TRADE,t,7112,6.18,NYSE,1034171,1083953,-49782,43952.159999999996,863273,370593,2480382,2415634,17165196.250000004,16826860.56000001
1900-01-01 12:47:44,LMA,TRADE,b,7112,6.18,NASDAQ,1041283,1083953,-42670,43952.159999999996,1624221,2045041,2487494,2415634,17209148.410000004,16826860.56000001
1900-01-01 12:48:36,LMA,TRADE,b,7112,6.18,NASDAQ,1048395,1083953,-35558,43952.159999999996,1631333,2045041,2494606,2415634,17253100.570000004,16826860.56000001
1900-01-01 12:48:50,LMA,TRADE,b,14224,6.18,NASDAQ,1062619,1083953,-21334,87904.31999999999,1645557,2045041,2508830,2415634,17341004.890000004,16826860.56000001
1900-01-01 12:49:26,LMA,TRADE,t,7112,6.18,NASDAQ,1062619,1091065,-28446,43952.159999999996,1645557,2052153,2508830,2422746,17341004.890000004,16870812.72000001
1900-01-01 12:49:29,LMA,TRADE,t,7112,6.18,NASDAQ,1062619,1098177,-35558,43952.159999999996,1645557,2059265,2508830,2429858,17341004.890000004,16914764.88000001
1900-01-01 12:49:40,LMA,TRADE,t,7112,6.18,NASDAQ,1062619,1105289,-42670,43952.159999999996,1645557,2066377,2508830,2436970,17341004.890000004,16958717.04000001
1900-01-01 12:50:32,LMA,TRADE,b,7112,6.18,NASDAQ,1069731,1105289,-35558,43952.159999999996,1652669,2066377,2515942,2436970,17384957.050000004,16958717.04000001
1900-01-01 12:50:41,LMA,TRADE,b,7112,6.18,NASDAQ,1076843,1105289,-28446,43952.159999999996,1659781,2066377,2523054,2436970,17428909.210000005,16958717.04000001
1900-01-01 12:51:39,LMA,TRADE,b,7112,6.18,NASDAQ,1083955,1105289,-21334,43952.159999999996,1666893,2066377,2530166,2436970,17472861.370000005,16958717.04000001
1900-01-01 12:51:57,LMA,TRADE,b,7112,6.18,NASDAQ,1091067,1105289,-14222,43952.159999999996,1674005,2066377,2537278,2436970,17516813.530000005,16958717.04000001
1900-01-01 12:52:30,LMA,TRADE,b,7112,6.18,NASDAQ,1098179,1105289,-7110,43952.159999999996,1681117,2066377,2544390,2436970,17560765.690000005,16958717.04000001
1900-01-01 12:52:44,LMA,TRADE,b,7112,6.18,NASDAQ,1105291,1105289,2,43952.159999999996,1688229,2066377,2551502,2436970,17604717.850000005,16958717.04000001
1900-01-01 12:53:07,LMA,TRADE,t,14224,6.18,NYSE,1105291,1119513,-14222,87904.31999999999,863273,384817,2551502,2451194,17604717.850000005,17046621.36000001
1900-01-01 12:53:19,LMA,TRADE,t,7112,6.18,NYSE,1105291,1126625,-21334,43952.159999999996,863273,391929,2551502,2458306,17604717.850000005,17090573.52000001
1900-01-01 12:53:20,LMA,TRADE,t,7112,6.18,NYSE,1105291,1133737,-28446,43952.159999999996,863273,399041,2551502,2465418,17604717.850000005,17134525.68000001
1900-01-01 12:53:36,LMA,TRADE,t,28449,6.18,NYSE,1105291,1162186,-56895,175814.81999999998,863273,427490,2551502,2493867,17604717.850000005,17310340.50000001
1900-01-01 12:53:38,LMA,TRADE,t,7112,6.18,NYSE,1105291,1169298,-64007,43952.159999999996,863273,434602,2551502,2500979,17604717.850000005,17354292.66000001
1900-01-01 12:53:45,LMA,TRADE,t,7112,6.18,NYSE,1105291,1176410,-71119,43952.159999999996,863273,441714,2551502,2508091,17604717.850000005,17398244.82000001
1900-01-01 12:53:55,LMA,TRADE,b,7112,6.18,NASDAQ,1112403,1176410,-64007,43952.159999999996,1695341,2066377,2558614,2508091,17648670.010000005,17398244.82000001
1900-01-01 12:54:17,LMA,TRADE,b,7112,6.18,NASDAQ,1119515,1176410,-56895,43952.159999999996,1702453,2066377,2565726,2508091,17692622.170000006,17398244.82000001
1900-01-01 12:55:11,LMA,TRADE,b,7112,6.18,NASDAQ,1126627,1176410,-49783,43952.159999999996,1709565,2066377,2572838,2508091,17736574.330000006,17398244.82000001
1900-01-01 12:55:46,LMA,TRADE,b,7112,6.18,NASDAQ,1133739,1176410,-42671,43952.159999999996,1716677,2066377,2579950,2508091,17780526.490000006,17398244.82000001
1900-01-01 12:56:21,LMA,TRADE,b,7112,6.18,NASDAQ,1140851,1176410,-35559,43952.159999999996,1723789,2066377,2587062,2508091,17824478.650000006,17398244.82000001
1900-01-01 12:57:10,LMA,TRADE,b,21336,6.18,NASDAQ,1162187,1176410,-14223,131856.47999999998,1745125,2066377,2608398,2508091,17956335.130000006,17398244.82000001
1900-01-01 12:57:43,LMA,TRADE,b,7112,6.18,NASDAQ,1169299,1176410,-7111,43952.159999999996,1752237,2066377,2615510,2508091,18000287.290000007,17398244.82000001
1900-01-01 12:57:51,LMA,TRADE,b,7112,6.18,NASDAQ,1176411,1176410,1,43952.159999999996,1759349,2066377,2622622,2508091,18044239.450000007,17398244.82000001
1900-01-01 12:58:01,LMA,TRADE,b,21336,9.46,NYSE,1197747,1176410,21337,201838.56000000003,884609,441714,2643958,2508091,18246078.010000005,17398244.82000001
1900-01-01 12:58:59,LMA,TRADE,t,21336,9.46,NASDAQ,1197747,1197746,1,201838.56000000003,1759349,2087713,2643958,2529427,18246078.010000005,17600083.38000001
1900-01-01 12:59:07,LMA,TRADE,b,21336,9.46,NASDAQ,1219083,1197746,21337,201838.56000000003,1780685,2087713,2665294,2529427,18447916.570000004,17600083.38000001
1900-01-01 12:59:38,LMA,TRADE,t,21336,9.46,NASDAQ,1219083,1219082,1,201838.56000000003,1780685,2109049,2665294,2550763,18447916.570000004,17801921.94000001
1900-01-01 13:00:34,LMA,TRADE,b,14224,6.75,NASDAQ,1233307,1219082,14225,96012.0,1794909,2109049,2679518,2550763,18543928.570000004,17801921.94000001
1900-01-01 13:01:20,LMA,TRADE,t,7112,6.75,NASDAQ,1233307,1226194,7113,48006.0,1794909,2116161,2679518,2557875,18543928.570000004,17849927.94000001
1900-01-01 13:01:43,LMA,TRADE,t,7112,6.75,NASDAQ,1233307,1233306,1,48006.0,1794909,2123273,2679518,2564987,18543928.570000004,17897933.94000001
1900-01-01 13:01:52,LMA,TRADE,t,7112,21.02,NYSE,1233307,1240418,-7111,149494.24,884609,448826,2679518,2572099,18543928.570000004,18047428.180000007
1900-01-01 13:02:18,LMA,TRADE,t,7112,21.02,NYSE,1233307,1247530,-14223,149494.24,884609,455938,2679518,2579211,18543928.570000004,18196922.420000006
1900-01-01 13:02:35,LMA,TRADE,t,7112,21.02,NYSE,1233307,1254642,-21335,149494.24,884609,463050,2679518,2586323,18543928.570000004,18346416.660000004
1900-01-01 13:02:50,LMA,TRADE,t,7112,21.02,NASDAQ,1233307,1261754,-28447,149494.24,1794909,2130385,2679518,2593435,18543928.570000004,18495910.900000002
1900-01-01 13:03:16,LMA,TRADE,b,7112,21.02,NASDAQ,1240419,1261754,-21335,149494.24,1802021,2130385,2686630,2593435,18693422.810000002,18495910.900000002
1900-01-01 13:03:56,LMA,TRADE,b,7112,21.02,NASDAQ,1247531,1261754,-14223,149494.24,1809133,2130385,2693742,2593435,18842917.05,18495910.900000002
1900-01-01 13:04:18,LMA,TRADE,b,7112,21.02,NASDAQ,1254643,1261754,-7111,149494.24,1816245,2130385,2700854,2593435,18992411.29,18495910.900000002
1900-01-01 13:04:39,LMA,TRADE,b,7112,21.02,NASDAQ,1261755,1261754,1,149494.24,1823357,2130385,2707966,2593435,19141905.529999997,18495910.900000002
1900-01-01 13:05:16,LMA,TRADE,t,49786,7.01,NYSE,1261755,1311540,-49785,348999.86,884609,512836,2707966,2643221,19141905.529999997,18844910.76
1900-01-01 13:05:18,LMA,TRADE,b,49786,7.01,NASDAQ,1311541,1311540,1,348999.86,1873143,2130385,2757752,2643221,19490905.389999997,18844910.76
1900-01-01 13:05:40,LMA,TRADE,t,35561,7.01,NASDAQ,1311541,1347101,-35560,249282.61,1873143,2165946,2757752,2678782,19490905.389999997,19094193.37
1900-01-01 13:06:31,LMA,TRADE,b,35561,7.01,NASDAQ,1347102,1347101,1,249282.61,1908704,2165946,2793313,2678782,19740187.999999996,19094193.37
1900-01-01 13:06:54,RPY,TRADE,b,7112,5.84,NASDAQ,414356,292523,121833,41534.08,1915816,2165946,2800425,2678782,19781722.079999994,19094193.37
1900-01-01 13:07:27,RPY,TRADE,b,7112,5.84,NASDAQ,421468,292523,128945,41534.08,1922928,2165946,2807537,2678782,19823256.159999993,19094193.37
1900-01-01 13:08:14,RPY,TRADE,t,7112,5.84,NASDAQ,421468,299635,121833,41534.08,1922928,2173058,2807537,2685894,19823256.159999993,19135727.45
1900-01-01 13:08:25,RPY,TRADE,t,2347,5.84,NASDAQ,421468,301982,119486,13706.48,1922928,2175405,2807537,2688241,19823256.159999993,19149433.93
1900-01-01 13:08:52,RPY,TRADE,t,4765,5.84,NASDAQ,421468,306747,114721,27827.6,1922928,2180170,2807537,2693006,19823256.159999993,19177261.53
1900-01-01 13:09:12,LMA,TRADE,t,7112,6.18,NYSE,1347102,1354213,-7111,43952.159999999996,884609,519948,2807537,2700118,19823256.159999993,19221213.69
1900-01-01 13:09:25,LMA,TRADE,b,7112,6.18,NASDAQ,1354214,1354213,1,43952.159999999996,1930040,2180170,2814649,2700118,19867208.319999993,19221213.69
1900-01-01 13:10:10,LMA,TRADE,t,21336,4.77,NYSE,1354214,1375549,-21335,101772.71999999999,884609,541284,2814649,2721454,19867208.319999993,19322986.41
1900-01-01 13:10:17,LMA,TRADE,t,7112,4.77,NYSE,1354214,1382661,-28447,33924.24,884609,548396,2814649,2728566,19867208.319999993,19356910.65
1900-01-01 13:10:39,LMA,TRADE,t,7112,4.77,NYSE,1354214,1389773,-35559,33924.24,884609,555508,2814649,2735678,19867208.319999993,19390834.889999997
1900-01-01 13:11:18,LMA,TRADE,t,7112,4.77,NYSE,1354214,1396885,-42671,33924.24,884609,562620,2814649,2742790,19867208.319999993,19424759.129999995
1900-01-01 13:11:27,LMA,TRADE,b,7112,4.76,NASDAQ,1361326,1396885,-35559,33853.119999999995,1937152,2180170,2821761,2742790,19901061.439999994,19424759.129999995
1900-01-01 13:12:12,LMA,TRADE,b,14224,4.76,NASDAQ,1375550,1396885,-21335,67706.23999999999,1951376,2180170,2835985,2742790,19968767.679999992,19424759.129999995
1900-01-01 13:12:44,LMA,TRADE,t,7112,4.77,NYSE,1375550,1403997,-28447,33924.24,884609,569732,2835985,2749902,19968767.679999992,19458683.369999994
1900-01-01 13:12:48,LMA,TRADE,t,21336,4.77,NASDAQ,1375550,1425333,-49783,101772.71999999999,1951376,2201506,2835985,2771238,19968767.679999992,19560456.089999992
1900-01-01 13:13:48,LMA,TRADE,b,7112,4.76,NASDAQ,1382662,1425333,-42671,33853.119999999995,1958488,2201506,2843097,2771238,20002620.799999993,19560456.089999992
1900-01-01 13:14:03,LMA,TRADE,t,7112,4.77,NASDAQ,1382662,1432445,-49783,33924.24,1958488,2208618,2843097,2778350,20002620.799999993,19594380.32999999
1900-01-01 13:14:27,LMA,TRADE,t,7112,4.77,NASDAQ,1382662,1439557,-56895,33924.24,1958488,2215730,2843097,2785462,20002620.799999993,19628304.56999999
1900-01-01 13:15:25,LMA,TRADE,t,7112,4.77,NASDAQ,1382662,1446669,-64007,33924.24,1958488,2222842,2843097,2792574,20002620.799999993,19662228.809999987
1900-01-01 13:15:29,LMA,TRADE,b,7112,4.76,NASDAQ,1389774,1446669,-56895,33853.119999999995,1965600,2222842,2850209,2792574,20036473.919999994,19662228.809999987
1900-01-01 13:15:44,LMA,TRADE,t,7112,4.77,NASDAQ,1389774,1453781,-64007,33924.24,1965600,2229954,2850209,2799686,20036473.919999994,19696153.049999986
1900-01-01 13:16:04,LMA,TRADE,b,7112,4.76,NASDAQ,1396886,1453781,-56895,33853.119999999995,1972712,2229954,2857321,2799686,20070327.039999995,19696153.049999986
1900-01-01 13:16:31,LMA,TRADE,b,7112,4.76,NASDAQ,1403998,1453781,-49783,33853.119999999995,1979824,2229954,2864433,2799686,20104180.159999996,19696153.049999986
1900-01-01 13:17:25,LMA,TRADE,b,14224,4.76,NASDAQ,1418222,1453781,-35559,67706.23999999999,1994048,2229954,2878657,2799686,20171886.399999995,19696153.049999986
1900-01-01 13:17:45,LMA,TRADE,b,7112,4.76,NASDAQ,1425334,1453781,-28447,33853.119999999995,2001160,2229954,2885769,2799686,20205739.519999996,19696153.049999986
1900-01-01 13:17:48,LMA,TRADE,b,7112,4.76,NASDAQ,1432446,1453781,-21335,33853.119999999995,2008272,2229954,2892881,2799686,20239592.639999997,19696153.049999986
1900-01-01 13:17:57,LMA,TRADE,b,7112,4.76,NASDAQ,1439558,1453781,-14223,33853.119999999995,2015384,2229954,2899993,2799686,20273445.759999998,19696153.049999986
1900-01-01 13:18:44,LMA,TRADE,b,7112,4.76,NASDAQ,1446670,1453781,-7111,33853.119999999995,2022496,2229954,2907105,2799686,20307298.88,19696153.049999986
1900-01-01 13:18:47,LMA,TRADE,b,7112,4.76,NASDAQ,1453782,1453781,1,33853.119999999995,2029608,2229954,2914217,2799686,20341152.0,19696153.049999986
1900-01-01 13:19:13,LMA,TRADE,b,7112,14.51,NYSE,1460894,1453781,7113,103195.12,891721,569732,2921329,2799686,20444347.12,19696153.049999986
1900-01-01 13:19:27,LMA,TRADE,b,28662,14.51,NYSE,1489556,1453781,35775,415885.62,920383,569732,2949991,2799686,20860232.740000002,19696153.049999986
1900-01-01 13:19:33,LMA,TRADE,b,28449,14.51,NASDAQ,1518005,1453781,64224,412794.99,2058057,2229954,2978440,2799686,21273027.73,19696153.049999986
1900-01-01 13:20:01,LMA,TRADE,t,7112,14.51,NASDAQ,1518005,1460893,57112,103195.12,2058057,2237066,2978440,2806798,21273027.73,19799348.169999987
1900-01-01 13:20:18,LMA,TRADE,t,28662,14.51,NASDAQ,1518005,1489555,28450,415885.62,2058057,2265728,2978440,2835460,21273027.73,20215233.789999988
1900-01-01 13:20:48,LMA,TRADE,b,7112,14.51,NASDAQ,1525117,1489555,35562,103195.12,2065169,2265728,2985552,2835460,21376222.85,20215233.789999988
1900-01-01 13:21:38,LMA,TRADE,t,28449,14.51,NASDAQ,1525117,1518004,7113,412794.99,2065169,2294177,2985552,2863909,21376222.85,20628028.779999986
1900-01-01 13:22:10,LMA,TRADE,t,7112,14.51,NASDAQ,1525117,1525116,1,103195.12,2065169,2301289,2985552,2871021,21376222.85,20731223.899999987
1900-01-01 13:22:48,LMA,TRADE,b,14224,14.51,NASDAQ,1539341,1525116,14225,206390.24,2079393,2301289,2999776,2871021,21582613.09,20731223.899999987
1900-01-01 13:23:07,LMA,TRADE,t,7112,14.51,NASDAQ,1539341,1532228,7113,103195.12,2079393,2308401,2999776,2878133,21582613.09,20834419.01999999
1900-01-01 13:23:20,LMA,TRADE,t,7112,14.51,NASDAQ,1539341,1539340,1,103195.12,2079393,2315513,2999776,2885245,21582613.09,20937614.13999999
1900-01-01 13:23:48,LMA,TRADE,t,7112,4.95,NASDAQ,1539341,1546452,-7111,35204.4,2079393,2322625,2999776,2892357,21582613.09,20972818.539999988
1900-01-01 13:24:04,LMA,TRADE,b,7112,4.95,NASDAQ,1546453,1546452,1,35204.4,2086505,2322625,3006888,2892357,21617817.49,20972818.539999988
1900-01-01 13:24:14,LMA,TRADE,t,7112,4.97,NYSE,1546453,1553564,-7111,35346.64,920383,576844,3006888,2899469,21617817.49,21008165.17999999
1900-01-01 13:24:17,LMA,TRADE,b,7112,4.96,NASDAQ,1553565,1553564,1,35275.52,2093617,2322625,3014000,2899469,21653093.009999998,21008165.17999999
1900-01-01 13:24:36,S,TRADE,b,7112,4.2,NYSE,270259,263147,7112,29870.4,927495,576844,3021112,2899469,21682963.409999996,21008165.17999999
1900-01-01 13:25:27,S,TRADE,t,7112,4.2,NASDAQ,270259,270259,0,29870.4,2093617,2329737,3021112,2906581,21682963.409999996,21038035.579999987
1900-01-01 13:26:20,LMA,TRADE,t,7112,10.05,NYSE,1553565,1560676,-7111,71475.6,927495,583956,3021112,2913693,21682963.409999996,21109511.17999999
1900-01-01 13:26:59,LMA,TRADE,t,7112,10.05,NYSE,1553565,1567788,-14223,71475.6,927495,591068,3021112,2920805,21682963.409999996,21180986.77999999
1900-01-01 13:27:44,LMA,TRADE,b,7112,10.05,NASDAQ,1560677,1567788,-7111,71475.6,2100729,2329737,3028224,2920805,21754439.009999998,21180986.77999999
1900-01-01 13:28:09,LMA,TRADE,b,7112,10.05,NASDAQ,1567789,1567788,1,71475.6,2107841,2329737,3035336,2920805,21825914.61,21180986.77999999
1900-01-01 13:28:10,LMA,TRADE,t,7112,6.97,NYSE,1567789,1574900,-7111,49570.64,927495,598180,3035336,2927917,21825914.61,21230557.41999999
1900-01-01 13:28:26,LMA,TRADE,t,7112,6.97,NYSE,1567789,1582012,-14223,49570.64,927495,605292,3035336,2935029,21825914.61,21280128.05999999
1900-01-01 13:29:07,LMA,TRADE,t,14224,6.97,NYSE,1567789,1596236,-28447,99141.28,927495,619516,3035336,2949253,21825914.61,21379269.339999992
1900-01-01 13:29:20,LMA,TRADE,t,7112,6.97,NYSE,1567789,1603348,-35559,49570.64,927495,626628,3035336,2956365,21825914.61,21428839.979999993
1900-01-01 13:29:26,LMA,TRADE,t,14224,6.97,NYSE,1567789,1617572,-49783,99141.28,927495,640852,3035336,2970589,21825914.61,21527981.259999994
1900-01-01 13:29:28,LMA,TRADE,t,7112,6.97,NYSE,1567789,1624684,-56895,49570.64,927495,647964,3035336,2977701,21825914.61,21577551.899999995
1900-01-01 13:30:04,LMA,TRADE,t,7112,6.97,NASDAQ,1567789,1631796,-64007,49570.64,2107841,2336849,3035336,2984813,21825914.61,21627122.539999995
1900-01-01 13:30:20,LMA,TRADE,t,7112,6.97,NYSE,1567789,1638908,-71119,49570.64,927495,655076,3035336,2991925,21825914.61,21676693.179999996
1900-01-01 13:31:01,LMA,TRADE,t,7112,6.97,NASDAQ,1567789,1646020,-78231,49570.64,2107841,2343961,3035336,2999037,21825914.61,21726263.819999997
1900-01-01 13:31:41,LMA,TRADE,b,7112,6.97,NASDAQ,1574901,1646020,-71119,49570.64,2114953,2343961,3042448,2999037,21875485.25,21726263.819999997
1900-01-01 13:31:55,LMA,TRADE,b,7112,6.97,NASDAQ,1582013,1646020,-64007,49570.64,2122065,2343961,3049560,2999037,21925055.89,21726263.819999997
1900-01-01 13:32:38,LMA,TRADE,t,7112,6.97,NASDAQ,1582013,1653132,-71119,49570.64,2122065,2351073,3049560,3006149,21925055.89,21775834.459999997
1900-01-01 13:33:26,LMA,TRADE,t,7112,6.97,NASDAQ,1582013,1660244,-78231,49570.64,2122065,2358185,3049560,3013261,21925055.89,21825405.099999998
1900-01-01 13:34:13,LMA,TRADE,t,7112,6.97,NASDAQ,1582013,1667356,-85343,49570.64,2122065,2365297,3049560,3020373,21925055.89,21874975.74
1900-01-01 13:34:32,LMA,TRADE,t,7112,6.97,NASDAQ,1582013,1674468,-92455,49570.64,2122065,2372409,3049560,3027485,21925055.89,21924546.38
1900-01-01 13:34:43,LMA,TRADE,t,7112,6.97,NASDAQ,1582013,1681580,-99567,49570.64,2122065,2379521,3049560,3034597,21925055.89,21974117.02
1900-01-01 13:35:16,LMA,TRADE,b,7112,6.97,NASDAQ,1589125,1681580,-92455,49570.64,2129177,2379521,3056672,3034597,21974626.53,21974117.02
1900-01-01 13:36:11,LMA,TRADE,b,7112,6.97,NASDAQ,1596237,1681580,-85343,49570.64,2136289,2379521,3063784,3034597,22024197.17,21974117.02
1900-01-01 13:36:48,LMA,TRADE,b,7112,6.97,NASDAQ,1603349,1681580,-78231,49570.64,2143401,2379521,3070896,3034597,22073767.810000002,21974117.02
1900-01-01 13:36:56,LMA,TRADE,b,7112,6.97,NASDAQ,1610461,1681580,-71119,49570.64,2150513,2379521,3078008,3034597,22123338.450000003,21974117.02
